iteration,id,group_id,x,y,age,known_cells,group_member_ids, last_three_cells
22,8,1,22,21,1706,[21_22];[22_21];[22_20],[1;5;6;8],[21_22];[21_22];[21_21]
22,9,2,9,14,1260,[9_11];[9_14];[9_9];[10_11];[8_14];[9_12];[10_10];[9_15];[9_10],[0;2;3;4;7;9],[8_14];[8_14]
23,0,2,9,10,1723,[10_10];[9_11];[8_10];[9_9];[9_10],[0;2;3;4;7;9],[9_11];[8_10];[8_10]
23,1,1,11,21,1884,[12_22];[12_21];[11_22];[12_19];[12_20];[12_17];[11_18];[11_21];[12_18],[1;5;6;8],[12_22];[11_22];[11_22]
23,2,2,0,7,1834,[0_7];[1_7];[0_6],[0;2;3;4;7;9],[0_6];[0_7];[0_7]
23,3,2,22,4,1763,[24_4];[23_3];[23_5];[22_5];[24_5];[24_3],[0;2;3;4;7;9],[23_5];[22_5];[22_5]
23,4,2,5,19,1099,[4_18];[5_17];[4_19];[5_19];[5_18];[6_19],[0;2;3;4;7;9],[5_18];[5_19];[5_18]
23,5,1,9,8,1770,[9_10];[10_11];[8_11];[9_11];[9_8];[9_9];[9_7],[1;5;6;8],[9_8];[9_8];[9_7]
23,6,1,18,20,812,[17_20];[17_19];[18_20];[13_17];[15_19];[15_20];[15_21];[13_19];[12_19];[17_18];[13_16];[13_18];[16_20],[1;5;6;8],[17_18];[17_20];[18_20]
23,7,2,22,7,1478,[22_10];[21_7];[22_7];[21_8];[23_11];[22_8];[20_8];[20_7];[23_10];[22_9],[0;2;3;4;7;9],[20_7];[20_7];[21_7]
23,8,1,21,21,1707,[21_22];[22_21];[22_20],[1;5;6;8],[21_22];[21_21];[22_21]
23,9,2,8,14,1261,[9_11];[9_14];[10_11];[8_14];[9_12];[10_10];[9_15];[9_10],[0;2;3;4;7;9],[8_14];[8_14];[8_14]
24,0,2,9,11,1724,[10_10];[9_11];[8_10];[9_9],[0;2;3;4;7;9],[8_10];[8_10];[9_10]
24,1,1,12,21,1885,[12_22];[12_21];[11_22];[12_19];[12_20];[11_18];[11_21];[12_18],[1;5;6;8],[11_22];[11_22];[11_21]
24,2,2,0,7,1835,[0_7];[1_7];[0_6],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
24,3,2,22,4,1764,[24_4];[23_3];[22_4];[23_5];[22_5];[24_3],[0;2;3;4;7;9],[22_5];[22_4];[22_4]
24,4,2,5,19,1100,[4_18];[5_17];[4_19];[5_19];[5_18];[6_19],[0;2;3;4;7;9],[5_19];[5_19];[5_19]
24,5,1,9,7,1771,[9_10];[10_11];[8_11];[9_11];[9_9];[9_7],[1;5;6;8],[9_8];[9_7];[9_8]
24,6,1,18,21,813,[17_20];[17_19];[18_20];[13_17];[15_19];[15_20];[15_21];[13_19];[18_21];[17_18];[13_16];[13_18];[16_20],[1;5;6;8],[17_20];[18_20];[18_21]
24,7,2,21,8,1479,[22_10];[21_7];[22_7];[21_8];[23_11];[22_8];[20_8];[20_7];[23_10];[22_9],[0;2;3;4;7;9],[21_7];[22_7];[21_8]
24,8,1,20,21,1708,[21_22];[20_21];[22_21];[22_20],[1;5;6;8],[21_21];[22_21];[20_21]
24,9,2,9,13,1262,[9_11];[9_14];[9_13];[10_11];[8_14];[9_12];[10_10];[9_15],[0;2;3;4;7;9],[9_13]
25,0,2,8,10,1725,[10_10];[9_11];[8_10];[9_9],[0;2;3;4;7;9],[9_10];[9_11];[8_10]
25,1,1,11,21,1886,[12_22];[12_21];[11_22];[12_19];[12_20];[11_18];[11_21],[1;5;6;8],[11_22];[11_21];[12_21]
25,2,2,0,7,1836,[0_7];[1_7];[0_6],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
25,3,2,22,5,1765,[24_4];[23_3];[22_4];[23_5];[22_5];[24_3],[0;2;3;4;7;9],[22_4];[22_4];[22_5]
25,4,2,4,18,1101,[4_18];[5_17];[4_19];[5_19];[5_18];[6_19],[0;2;3;4;7;9],[4_18]
25,5,1,9,8,1772,[9_10];[10_11];[8_11];[9_11];[9_9];[9_7],[1;5;6;8],[9_7];[9_7]
25,6,1,18,22,814,[17_20];[17_19];[18_20];[13_17];[15_19];[15_20];[15_21];[18_21];[17_18];[13_16];[13_18];[16_20],[1;5;6;8],[18_20];[18_21];[18_21]
25,7,2,22,8,1480,[22_10];[21_7];[22_7];[21_8];[23_11];[22_8];[20_8];[20_7];[23_10];[22_9],[0;2;3;4;7;9],[22_7];[21_8];[21_8]
25,8,1,19,21,1709,[21_22];[20_21];[22_21];[22_20],[1;5;6;8],[22_21];[20_21];[20_21]
25,9,2,9,14,1263,[9_11];[9_14];[9_13];[10_11];[8_14];[9_12];[10_10];[9_15],[0;2;3;4;7;9],[9_13];[9_14]
26,0,2,9,10,1726,[10_10];[9_11];[8_10];[9_9],[0;2;3;4;7;9],[9_11];[8_10];[8_10]
26,1,1,12,21,1887,[12_22];[12_21];[11_22];[12_19];[12_20];[11_18];[11_21],[1;5;6;8],[11_21];[12_21];[11_21]
26,2,2,1,7,1837,[0_7];[1_7];[0_6],[0;2;3;4;7;9],[1_7]
26,3,2,22,4,1766,[24_4];[23_3];[22_4];[23_5];[22_5];[24_3],[0;2;3;4;7;9],[22_4];[22_5];[22_5]
26,4,2,5,18,1102,[4_18];[5_17];[4_19];[5_19];[5_18];[6_19],[0;2;3;4;7;9],[4_18];[4_18]
26,5,1,10,8,1773,[9_10];[10_8];[10_11];[8_11];[9_11];[9_9];[9_7],[1;5;6;8],[9_7];[9_7];[10_8]
26,6,1,19,22,815,[17_20];[17_19];[18_20];[13_17];[15_19];[15_20];[18_22];[15_21];[18_21];[17_18];[13_16];[13_18];[16_20],[1;5;6;8],[18_21];[18_21];[18_22]
26,7,2,22,7,1481,[22_10];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7];[23_10];[22_9],[0;2;3;4;7;9],[21_8];[21_8];[22_8]
26,8,1,19,23,1710,[19_23];[21_22];[20_21];[22_21];[22_20];[19_21],[1;5;6;8],[20_21];[19_21];[19_23]
26,9,2,9,13,1264,[9_11];[9_14];[9_13];[10_11];[8_14];[9_12];[10_10];[9_15],[0;2;3;4;7;9],[9_13];[9_14];[9_13]
27,0,2,10,10,1727,[10_10];[9_11];[8_10];[9_9],[0;2;3;4;7;9],[8_10];[8_10];[10_10]
27,1,1,12,22,1888,[12_22];[12_21];[11_22];[12_19];[12_20];[11_21],[1;5;6;8],[12_21];[11_21];[12_22]
27,2,2,0,7,1838,[0_7];[1_7];[0_6],[0;2;3;4;7;9],[1_7];[1_7]
27,3,2,22,5,1767,[24_4];[23_3];[22_4];[23_5];[22_5];[24_3],[0;2;3;4;7;9],[22_5];[22_5];[22_5]
27,4,2,5,19,1103,[4_18];[5_17];[4_19];[5_19];[5_18];[6_19],[0;2;3;4;7;9],[4_18];[4_18];[5_18]
27,5,1,9,7,1774,[9_10];[10_8];[10_11];[8_11];[9_11];[9_9];[9_7],[1;5;6;8],[10_8];[10_8];[9_7]
27,6,1,20,22,816,[17_20];[17_19];[18_20];[13_17];[15_19];[15_20];[18_22];[15_21];[20_22];[18_21];[17_18];[13_16];[16_20],[1;5;6;8],[18_21];[18_22];[20_22]
27,7,2,22,8,1482,[22_10];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7];[23_10];[22_9],[0;2;3;4;7;9],[21_8];[22_8];[22_7]
27,8,1,19,22,1711,[19_23];[21_22];[20_21];[22_21];[22_20];[19_21],[1;5;6;8],[19_21];[19_23];[19_23]
27,9,2,10,13,1265,[9_11];[9_14];[9_13];[8_14];[9_12];[10_13];[10_10];[9_15],[0;2;3;4;7;9],[9_14];[9_13];[10_13]
28,0,2,9,10,1728,[10_10];[9_11];[8_10];[9_9],[0;2;3;4;7;9],[8_10];[10_10];[10_10]
28,1,1,12,20,1889,[12_22];[12_21];[11_22];[12_20];[11_21],[1;5;6;8],[12_22];[12_22];[12_20]
28,2,2,0,7,1839,[0_7];[1_7];[0_6],[0;2;3;4;7;9],[1_7];[1_7];[0_7]
28,3,2,22,4,1768,[24_4];[23_3];[22_4];[23_5];[22_5];[24_3],[0;2;3;4;7;9],[22_5];[22_5];[22_5]
28,4,2,5,18,1104,[4_18];[5_17];[5_19];[5_18];[6_19],[0;2;3;4;7;9],[4_18];[5_18];[5_19]
28,5,1,8,7,1775,[9_10];[10_8];[10_11];[8_11];[9_11];[9_7];[8_7],[1;5;6;8],[10_8];[10_8];[8_7]
28,6,1,21,22,817,[17_20];[17_19];[18_20];[13_17];[15_19];[15_20];[18_22];[21_22];[15_21];[20_22];[18_21];[17_18];[16_20],[1;5;6;8],[18_22];[20_22];[21_22]
28,7,2,22,7,1483,[22_10];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7];[22_9],[0;2;3;4;7;9],[22_8];[22_7];[22_8]
28,8,1,19,21,1712,[19_23];[21_22];[20_21];[22_20];[19_21];[19_22],[1;5;6;8],[19_23];[19_23];[19_22]
28,9,2,10,12,1266,[9_14];[9_13];[8_14];[9_12];[10_13];[10_10];[9_15];[10_12],[0;2;3;4;7;9],[9_14];[10_13];[10_12]
29,0,2,9,11,1729,[10_10];[9_11];[8_10];[9_9];[9_10],[0;2;3;4;7;9],[10_10];[10_10];[9_10]
29,1,1,12,19,1890,[12_22];[12_21];[11_22];[12_19];[12_20];[11_21],[1;5;6;8],[12_22];[12_20];[12_19]
29,2,2,0,7,1840,[0_7];[1_7],[0;2;3;4;7;9],[1_7];[0_7];[0_7]
29,3,2,22,3,1769,[24_4];[23_3];[22_4];[23_5];[22_5];[24_3],[0;2;3;4;7;9],[22_4]
29,4,2,5,19,1105,[4_18];[5_17];[5_19];[5_18];[6_19],[0;2;3;4;7;9],[5_18];[5_19];[5_18]
29,5,1,8,6,1776,[9_10];[10_8];[10_11];[8_11];[9_11];[9_7];[8_7],[1;5;6;8],[10_8];[8_7];[8_7]
29,6,1,21,21,818,[17_20];[17_19];[18_20];[15_19];[15_20];[18_22];[21_22];[15_21];[20_22];[18_21];[17_18];[16_20],[1;5;6;8],[20_22];[21_22];[21_22]
29,7,2,22,6,1484,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7];[22_9],[0;2;3;4;7;9],[22_7];[22_8];[22_6]
29,8,1,19,22,1713,[19_23];[21_22];[20_21];[22_20];[19_21];[19_22],[1;5;6;8],[19_23];[19_22];[19_21]
29,9,2,9,12,1267,[9_14];[9_13];[8_14];[9_12];[10_13];[9_15];[10_12],[0;2;3;4;7;9],[10_13];[10_12];[9_12]
30,0,2,9,10,1730,[10_10];[9_11];[8_10];[9_9];[9_10],[0;2;3;4;7;9],[10_10];[9_10];[9_11]
30,1,1,13,19,1891,[12_22];[12_21];[11_22];[12_19];[12_20];[11_21];[13_19],[1;5;6;8],[12_20];[12_19];[13_19]
30,2,2,0,7,1841,[0_7];[1_7],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
30,3,2,21,3,1770,[23_3];[22_4];[23_5];[22_5];[21_3];[24_3],[0;2;3;4;7;9],[22_4];[21_3]
30,4,2,6,18,1106,[4_18];[5_17];[6_18];[5_18];[6_19],[0;2;3;4;7;9],[5_19];[5_19];[6_18]
30,5,1,7,6,1777,[8_6];[10_8];[10_11];[8_11];[9_11];[9_7];[8_7],[1;5;6;8],[8_7];[8_7];[8_6]
30,6,1,22,21,819,[17_20];[17_19];[18_20];[15_19];[15_20];[18_22];[21_22];[15_21];[20_22];[18_21];[21_21];[17_18];[16_20],[1;5;6;8],[21_22];[21_22];[21_21]
30,7,2,22,6,1485,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7],[0;2;3;4;7;9],[22_6];[22_6];[22_6]
30,8,1,19,21,1714,[19_23];[21_22];[20_21];[22_20];[19_21];[19_22],[1;5;6;8],[19_22];[19_21];[19_21]
30,9,2,9,13,1268,[9_14];[9_13];[8_14];[9_12];[10_13];[9_15];[10_12],[0;2;3;4;7;9],[10_12];[9_12];[9_12]
31,0,2,9,10,1731,[10_10];[9_11];[8_10];[9_10],[0;2;3;4;7;9],[9_11];[9_10];[9_10]
31,1,1,13,18,1892,[12_22];[12_21];[11_22];[12_19];[11_21];[13_19],[1;5;6;8],[12_19];[13_19];[13_19]
31,2,2,0,7,1842,[0_7];[1_7],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
31,3,2,22,3,1771,[23_3];[22_4];[23_5];[22_5];[21_3];[24_3],[0;2;3;4;7;9],[22_4];[21_3];[21_3]
31,4,2,5,18,1107,[4_18];[5_17];[6_18];[5_18];[6_19],[0;2;3;4;7;9],[5_19];[6_18];[6_18]
31,5,1,7,5,1778,[8_6];[7_6];[10_8];[10_11];[8_11];[9_11];[9_7];[8_7],[1;5;6;8],[8_7];[8_6];[7_6]
31,6,1,22,21,820,[17_20];[17_19];[18_20];[15_20];[18_22];[21_22];[15_21];[20_22];[18_21];[21_21];[17_18];[22_21];[16_20],[1;5;6;8],[21_21];[22_21];[22_21]
31,7,2,22,7,1486,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7],[0;2;3;4;7;9],[22_6];[22_6];[22_6]
31,8,1,19,22,1715,[19_23];[21_22];[20_21];[22_20];[19_21];[19_22],[1;5;6;8],[19_21];[19_21];[19_21]
31,9,2,9,14,1269,[9_14];[9_13];[8_14];[10_13];[9_15];[10_12],[0;2;3;4;7;9],[9_12];[9_12];[9_13]
32,0,2,9,12,1732,[10_10];[9_11];[8_10];[9_12];[9_10],[0;2;3;4;7;9],[9_10];[9_10];[9_12]
32,1,1,13,17,1893,[12_22];[12_21];[11_22];[12_19];[13_18];[11_21];[13_19],[1;5;6;8],[13_19];[13_19];[13_18]
32,2,2,0,8,1843,[0_7];[1_7];[0_8],[0;2;3;4;7;9],[0_8]
32,3,2,24,3,1772,[23_3];[22_4];[23_5];[22_5];[21_3];[22_3];[24_3],[0;2;3;4;7;9],[21_3];[22_3];[24_3]
32,4,2,5,19,1108,[4_18];[5_17];[6_18];[5_18];[6_19],[0;2;3;4;7;9],[6_18];[6_18];[5_18]
32,5,1,7,6,1779,[8_6];[7_5];[7_6];[10_8];[10_11];[8_11];[9_11];[9_7];[8_7],[1;5;6;8],[8_6];[7_6];[7_5]
32,6,1,21,21,821,[17_20];[17_19];[18_20];[18_22];[21_22];[15_21];[20_22];[18_21];[21_21];[17_18];[22_21];[16_20],[1;5;6;8],[22_21];[22_21];[22_21]
32,7,2,22,8,1487,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7],[0;2;3;4;7;9],[22_7]
32,8,1,18,21,1716,[19_23];[21_22];[20_21];[18_21];[22_20];[19_21];[19_22],[1;5;6;8],[19_22];[18_21]
32,9,2,9,15,1270,[9_14];[9_13];[8_14];[10_13];[9_15];[10_12],[0;2;3;4;7;9],[9_12];[9_13];[9_15]
33,0,2,10,12,1733,[10_10];[9_11];[8_10];[9_12];[10_12];[9_10],[0;2;3;4;7;9],[9_12];[10_12]
33,1,1,13,18,1894,[12_22];[11_22];[12_19];[13_18];[13_17];[11_21];[13_19],[1;5;6;8],[13_19];[13_18];[13_17]
33,2,2,0,7,1844,[0_7];[1_7];[0_8],[0;2;3;4;7;9],[0_8];[0_8]
33,3,2,23,3,1773,[23_3];[22_4];[23_5];[22_5];[21_3];[22_3];[24_3],[0;2;3;4;7;9],[22_3];[24_3];[24_3]
33,4,2,4,19,1109,[4_18];[5_17];[4_19];[6_18];[5_18];[6_19],[0;2;3;4;7;9],[6_18];[5_18];[4_19]
33,5,1,6,5,1780,[8_6];[7_5];[7_6];[6_5];[10_8];[8_11];[9_11];[9_7];[8_7],[1;5;6;8],[7_5];[7_6];[6_5]
33,6,1,22,21,822,[17_20];[17_19];[18_20];[18_22];[21_22];[20_22];[18_21];[21_21];[17_18];[22_21];[16_20],[1;5;6;8],[22_21];[22_21];[21_21]
33,7,2,22,7,1488,[22_6];[21_7];[22_7];[21_8];[20_8];[20_7],[0;2;3;4;7;9],[22_7];[22_8]
33,8,1,18,20,1717,[19_23];[18_21];[19_21];[21_22];[18_20];[20_21];[22_20];[19_22],[1;5;6;8],[19_22];[18_21];[18_20]
33,9,2,9,14,1271,[9_14];[9_13];[8_14];[10_13];[9_15];[10_12],[0;2;3;4;7;9],[9_13];[9_15];[9_15]
34,0,2,10,11,1734,[9_11];[8_10];[9_12];[10_12];[9_10],[0;2;3;4;7;9],[9_12];[10_12];[10_12]
34,1,1,13,17,1895,[12_22];[11_22];[12_19];[13_18];[13_17];[11_21];[13_19],[1;5;6;8],[13_18];[13_17];[13_18]
34,2,2,0,7,1845,[0_7];[1_7];[0_8],[0;2;3;4;7;9],[0_8];[0_8];[0_7]
34,3,2,24,3,1774,[23_3];[22_4];[23_5];[22_5];[21_3];[22_3];[24_3],[0;2;3;4;7;9],[24_3];[24_3];[23_3]
34,4,2,5,19,1110,[4_18];[5_17];[4_19];[6_18];[5_18];[6_19],[0;2;3;4;7;9],[5_18];[4_19];[4_19]
34,5,1,7,5,1781,[8_6];[7_5];[7_6];[6_5];[10_8];[8_11];[9_11];[9_7];[8_7],[1;5;6;8],[7_5];[6_5];[6_5]
34,6,1,23,21,823,[17_20];[17_19];[18_20];[18_22];[21_22];[20_22];[18_21];[21_21];[17_18];[22_21];[23_21],[1;5;6;8],[21_21];[23_21]
34,7,2,22,8,1489,[22_6];[21_7];[22_7];[21_8];[20_8];[20_7],[0;2;3;4;7;9],[22_7];[22_8];[22_7]
34,8,1,17,20,1718,[19_23];[18_21];[19_21];[21_22];[18_20];[20_21];[19_22],[1;5;6;8],[18_21];[18_20];[18_20]
34,9,2,10,14,1272,[9_14];[9_13];[8_14];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[9_15];[9_15];[10_14]
35,0,2,9,11,1735,[9_11];[8_10];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[10_12];[10_12];[10_11]
35,1,1,13,18,1896,[12_22];[11_22];[12_19];[13_18];[13_17];[11_21];[13_19],[1;5;6;8],[13_17];[13_18];[13_18]
35,2,2,0,7,1846,[0_7];[1_7];[0_8],[0;2;3;4;7;9],[0_8];[0_7];[0_7]
35,3,2,23,3,1775,[23_3];[22_4];[23_5];[22_5];[21_3];[22_3];[24_3],[0;2;3;4;7;9],[24_3];[23_3];[23_3]
35,4,2,5,18,1111,[4_18];[5_17];[4_19];[6_18];[5_19];[5_18];[6_19],[0;2;3;4;7;9],[4_19];[4_19];[5_19]
35,5,1,8,5,1782,[8_6];[7_5];[8_5];[7_6];[6_5];[10_8];[9_11];[9_7];[8_7],[1;5;6;8],[6_5];[6_5];[8_5]
35,6,1,23,20,824,[17_19];[18_20];[18_22];[21_22];[20_22];[18_21];[21_21];[17_18];[22_21];[23_21];[23_20],[1;5;6;8],[21_21];[23_21];[23_20]
35,7,2,22,6,1490,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7],[0;2;3;4;7;9],[22_8];[22_8];[22_6]
35,8,1,17,19,1719,[19_23];[18_21];[19_21];[21_22];[18_20];[20_21];[19_22];[17_20],[1;5;6;8],[18_20];[18_20];[17_20]
35,9,2,9,14,1273,[9_13];[8_14];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[9_15];[10_14];[10_14]
36,0,2,9,10,1736,[9_11];[8_10];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[10_12];[10_11];[9_11]
36,1,1,13,16,1897,[12_22];[11_22];[12_19];[13_18];[13_17];[13_16];[11_21];[13_19],[1;5;6;8],[13_18];[13_18];[13_16]
36,2,2,0,7,1847,[0_7];[0_8],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
36,3,2,24,3,1776,[23_3];[22_4];[23_5];[22_5];[21_3];[22_3],[0;2;3;4;7;9],[23_3];[23_3];[23_3]
36,4,2,5,20,1112,[4_18];[6_18];[5_17];[4_19];[5_19];[6_19];[5_18];[5_20],[0;2;3;4;7;9],[5_19];[5_18];[5_20]
36,5,1,7,4,1783,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[10_8];[9_7];[8_7],[1;5;6;8],[8_5];[8_5];[7_4]
36,6,1,24,20,825,[17_19];[18_20];[24_20];[18_22];[21_22];[20_22];[18_21];[21_21];[17_18];[22_21];[23_21];[23_20],[1;5;6;8],[23_21];[23_20];[24_20]
36,7,2,22,7,1491,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7],[0;2;3;4;7;9],[22_8];[22_6];[22_6]
36,8,1,17,18,1720,[19_23];[18_21];[19_21];[21_22];[18_20];[20_21];[17_19];[19_22];[17_20],[1;5;6;8],[18_20];[17_20];[17_19]
36,9,2,8,15,1274,[9_13];[8_14];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[10_14];[9_14];[8_15]
37,0,2,9,11,1737,[9_11];[8_10];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[10_11];[9_11];[9_10]
37,1,1,12,16,1898,[12_22];[11_22];[12_19];[13_18];[12_16];[13_17];[13_16];[11_21];[13_19],[1;5;6;8],[13_16];[12_16]
37,2,2,0,6,1848,[0_7];[0_8];[0_6],[0;2;3;4;7;9],[0_6]
37,3,2,23,3,1777,[23_3];[22_4];[23_5];[22_5];[21_3];[22_3],[0;2;3;4;7;9],[23_3];[23_3];[24_3]
37,4,2,5,19,1113,[4_18];[6_18];[5_17];[4_19];[5_19];[6_19];[5_18];[5_20],[0;2;3;4;7;9],[5_18];[5_20];[5_20]
37,5,1,8,4,1784,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[10_8];[9_7];[8_7];[8_4],[1;5;6;8],[8_5];[7_4];[8_4]
37,6,1,23,20,826,[17_19];[18_20];[24_20];[18_22];[21_22];[20_22];[18_21];[21_21];[17_18];[22_21];[23_21];[23_20],[1;5;6;8],[23_20];[24_20];[23_20]
37,7,2,22,8,1492,[22_6];[21_7];[21_8];[22_8];[20_8];[20_7],[0;2;3;4;7;9],[22_6];[22_6];[22_7]
37,8,1,17,19,1721,[19_23];[18_21];[17_18];[19_21];[21_22];[18_20];[20_21];[17_19];[19_22];[17_20],[1;5;6;8],[17_20];[17_19];[17_18]
37,9,2,8,14,1275,[9_13];[8_14];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[9_14];[8_15];[8_15]
38,0,2,10,10,1738,[10_10];[9_11];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[9_10];[9_11];[10_10]
38,1,1,12,15,1899,[11_22];[12_19];[13_18];[12_16];[13_17];[13_16];[11_21];[13_19],[1;5;6;8],[13_16];[12_16];[12_16]
38,2,2,0,7,1849,[0_7];[0_8];[0_6],[0;2;3;4;7;9],[0_6];[0_7]
38,3,2,24,4,1778,[24_4];[23_3];[22_4];[23_5];[22_5];[21_3];[22_3],[0;2;3;4;7;9],[24_3];[24_4]
38,4,2,5,18,1114,[4_18];[6_18];[5_17];[4_19];[5_19];[5_18];[5_20],[0;2;3;4;7;9],[5_20];[5_20];[5_19]
38,5,1,7,4,1785,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[10_8];[9_7];[8_7];[8_4],[1;5;6;8],[7_4];[8_4];[7_4]
38,6,1,23,19,827,[18_20];[24_20];[18_22];[21_22];[20_22];[18_21];[21_21];[17_18];[22_21];[23_21];[23_20],[1;5;6;8],[24_20];[23_20];[23_20]
38,7,2,22,7,1493,[22_6];[21_7];[21_8];[22_8];[20_8];[20_7],[0;2;3;4;7;9],[22_6];[22_7];[22_8]
38,8,1,17,19,1722,[19_23];[18_21];[17_18];[19_21];[18_20];[20_21];[17_19];[19_22];[17_20],[1;5;6;8],[17_18];[17_19];[17_19]
38,9,2,9,14,1276,[9_14];[9_13];[8_14];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[8_15];[8_15];[9_14]
39,0,2,9,10,1739,[10_10];[9_11];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[9_10];[10_10];[10_10]
39,1,1,11,15,1900,[11_22];[12_19];[13_18];[12_16];[13_17];[13_16];[12_15];[11_21];[13_19],[1;5;6;8],[12_16];[12_16];[12_15]
39,2,2,0,7,1850,[0_7];[0_8];[0_6],[0;2;3;4;7;9],[0_6];[0_7];[0_7]
39,3,2,24,5,1779,[24_4];[23_3];[22_4];[23_5];[22_5];[21_3];[22_3],[0;2;3;4;7;9],[24_3];[24_4];[24_4]
39,4,2,5,19,1115,[4_18];[6_18];[5_17];[4_19];[5_19];[5_18];[5_20],[0;2;3;4;7;9],[5_20];[5_19];[5_18]
39,5,1,7,5,1786,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[10_8];[9_7];[8_7];[8_4],[1;5;6;8],[8_4];[7_4];[7_4]
39,6,1,24,19,828,[23_19];[18_20];[24_20];[18_22];[21_22];[20_22];[18_21];[21_21];[17_18];[22_21];[23_21];[23_20],[1;5;6;8],[24_20];[23_19]
39,7,2,22,9,1494,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7];[22_9],[0;2;3;4;7;9],[22_8];[22_7];[22_9]
39,8,1,17,18,1723,[19_23];[18_21];[17_18];[19_21];[18_20];[20_21];[17_19];[19_22];[17_20],[1;5;6;8],[17_19];[17_19];[17_19]
39,9,2,8,14,1277,[9_14];[9_13];[8_14];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[8_15];[9_14];[9_14]
40,0,2,9,11,1740,[10_10];[9_11];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[10_10];[10_10];[9_11]
40,1,1,12,15,1901,[11_15];[11_22];[12_19];[13_18];[12_16];[13_17];[13_16];[12_15];[11_21];[13_19],[1;5;6;8],[12_16];[12_15];[11_15]
40,2,2,0,7,1851,[0_7];[0_8];[0_6],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
40,3,2,24,4,1780,[24_4];[22_4];[23_5];[22_5];[21_3];[22_3],[0;2;3;4;7;9],[24_4];[24_4];[24_4]
40,4,2,4,19,1116,[6_18];[5_17];[4_19];[5_19];[5_18];[5_20],[0;2;3;4;7;9],[5_19];[5_18];[4_19]
40,5,1,7,6,1787,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[10_8];[9_7];[8_7];[8_4],[1;5;6;8],[8_4];[7_5]
40,6,1,23,18,829,[23_19];[24_19];[18_20];[23_18];[24_20];[18_22];[21_22];[20_22];[18_21];[21_21];[22_21];[23_21];[23_20],[1;5;6;8],[23_19];[24_19];[23_18]
40,7,2,22,8,1495,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7];[22_9],[0;2;3;4;7;9],[22_8];[22_9];[22_9]
40,8,1,17,19,1724,[19_23];[18_21];[17_18];[19_21];[18_20];[20_21];[17_19];[19_22];[17_20],[1;5;6;8],[17_19];[17_19];[17_18]
40,9,2,9,14,1278,[9_14];[9_13];[8_14];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[9_14];[9_14];[8_14]
41,0,2,9,10,1741,[10_10];[9_11];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[10_10];[9_11];[9_11]
41,1,1,11,15,1902,[11_15];[11_22];[12_19];[13_18];[12_16];[13_17];[13_16];[12_15];[11_21];[13_19],[1;5;6;8],[12_15];[11_15];[12_15]
41,2,2,0,7,1852,[0_8];[0_6],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
41,3,2,24,5,1781,[24_4];[22_4];[23_5];[22_5];[21_3];[22_3],[0;2;3;4;7;9],[24_4];[24_4];[24_4]
41,4,2,5,19,1117,[6_18];[5_17];[4_19];[5_19];[5_18];[5_20],[0;2;3;4;7;9],[5_18];[4_19];[4_19]
