iteration,roamer_id,individual_id,age,age_class,sex,health_status,origin_group_id,roamer_x,roamer_y,known_groups,target_group,daily_distance,target_group_id,reached_target,stay_time,staying_with_target_group,target_cell,initial_dispersal
580,24,76,840,Adult,male,Susceptible,3,534,510,3;6,6,20,6,true,6,true,[534_510],false
580,26,71,476,Yearling,male,Susceptible,3,276,305,1;2;4;5;6;7,7,20,7,false,9,false,[419_469],false
580,28,62,1568,Adult,male,Susceptible,3,214,228,1;2;4;5;6;7;8,6,20,6,false,5,false,[537_495],false
580,35,99,476,Yearling,male,Susceptible,4,532,500,1;2;3;5;6,6,20,6,true,5,true,[532_500],false
580,36,94,476,Yearling,male,Susceptible,4,526,536,3;6,3,20,3,true,3,true,[526_536],false
580,39,84,476,Yearling,male,Susceptible,4,214,278,1;4;5,4,20,4,false,12,false,[216_289],false
580,40,83,1568,Adult,male,Susceptible,4,290,278,1;2;3;5;6,1,20,1,false,5,false,[181_220],false
580,42,80,1568,Adult,male,Susceptible,4,412,457,1;2;3;5;6;7,7,20,7,false,6,false,[412_460],false
580,43,103,360,Yearling,male,Susceptible,1,461,527,2;3;4;5;6;7;8;9;10;11,3,20,3,false,9,false,[527_527],false
580,44,102,360,Yearling,male,Susceptible,1,103,163,8,8,20,8,false,0,false,[103_163],false
580,46,112,360,Yearling,male,Susceptible,1,212,241,1;4;5,5,20,5,false,11,false,[205_220],false
580,47,121,360,Yearling,male,Susceptible,2,375,375,2,2,20,2,true,7,true,[375_375],false
580,48,120,360,Yearling,male,Susceptible,2,516,522,1;3;4;5;6;7;8;9;10;11;12,3,20,3,true,8,true,[516_522],false
580,49,127,360,Yearling,male,Susceptible,3,400,414,2;7,7,20,7,false,8,false,[420_465],false
580,52,151,360,Yearling,male,Susceptible,2,104,180,8,8,0,8,true,11,true,[104_180],false
580,53,147,360,Yearling,male,Susceptible,2,376,387,2;7,2,20,2,false,9,false,[375_374],false
580,54,146,360,Yearling,male,Susceptible,2,420,468,2;7,7,20,7,true,7,true,[420_468],false
580,55,145,360,Yearling,male,Susceptible,2,381,392,2;7,2,20,2,true,3,true,[381_392],false
580,56,141,360,Yearling,male,Susceptible,2,535,513,3;6;9,6,20,6,true,7,true,[535_513],false
580,57,156,360,Yearling,male,Susceptible,3,103,163,8,8,20,8,true,1,true,[103_163],false
580,58,166,360,Yearling,male,Susceptible,4,103,163,8,8,20,8,true,2,true,[103_163],false
580,59,165,360,Yearling,male,Susceptible,4,379,396,1;2;3;5;6;7;8;9;10;11;12,3,20,3,false,14,false,[526_536],false
580,60,168,360,Yearling,male,Susceptible,4,492,467,1;2;3;5;6;7;8;9;10;11;12,7,20,7,false,12,false,[417_465],false
581,1,21,476,Yearling,male,Susceptible,1,428,417,2;3;4;5;6,5,20,5,false,13,false,[206_221],false
581,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,6,true,[416_465],false
581,5,12,1204,Adult,male,Susceptible,1,204,220,2;3;4;5;6,5,20,5,true,9,true,[204_220],false
581,7,53,2660,Adult,male,Susceptible,2,217,260,1;3;4;5;6,4,20,4,false,9,false,[215_284],false
581,8,52,1568,Adult,male,Susceptible,2,373,379,2;7,2,20,2,true,1,true,[373_379],false
581,9,51,1568,Adult,male,Susceptible,2,429,388,1;3;4;5;6;7;8,8,20,8,false,8,false,[87_157],false
581,10,49,1204,Adult,male,Susceptible,2,271,290,1;3;4;5;6,4,20,4,false,11,false,[213_286],false
581,13,41,2660,Adult,male,Susceptible,2,226,272,1;4;5,4,20,4,true,4,true,[226_272],false
581,17,35,840,Adult,male,Susceptible,2,196,223,1;3;4;5;6,1,20,1,false,7,false,[193_223],false
581,18,32,476,Yearling,male,Susceptible,2,228,287,1;3;4;5;6;7;8,3,20,3,false,10,false,[544_544],false
581,20,27,840,Adult,male,Susceptible,2,215,222,1;5,5,20,5,true,6,true,[215_222],false
581,23,79,476,Yearling,male,Susceptible,3,220,220,1;4;5,5,20,5,true,1,true,[220_220],false
581,24,76,840,Adult,male,Susceptible,3,534,510,3;6,6,20,6,true,5,true,[534_510],false
581,26,71,476,Yearling,male,Susceptible,3,283,314,1;2;4;5;6;7,7,20,7,false,9,false,[419_469],false
581,28,62,1568,Adult,male,Susceptible,3,225,234,1;2;4;5;6;7;8,6,20,6,false,5,false,[537_495],false
581,35,99,476,Yearling,male,Susceptible,4,532,500,1;2;3;5;6,6,20,6,true,4,true,[532_500],false
581,36,94,476,Yearling,male,Susceptible,4,526,536,3;6,3,20,3,true,2,true,[526_536],false
581,39,84,476,Yearling,male,Susceptible,4,216,286,1;4;5,4,20,4,false,12,false,[216_289],false
581,40,83,1568,Adult,male,Susceptible,4,285,272,1;2;3;5;6,1,20,1,false,5,false,[181_220],false
581,42,80,1568,Adult,male,Susceptible,4,412,459,1;2;3;5;6;7,7,20,7,false,6,false,[412_460],false
581,43,103,360,Yearling,male,Susceptible,1,469,527,2;3;4;5;6;7;8;9;10;11,3,20,3,false,9,false,[527_527],false
581,44,102,360,Yearling,male,Susceptible,1,99,167,8,8,20,8,false,9,false,[96_169],false
581,46,112,360,Yearling,male,Susceptible,1,202,239,1;4;5,5,20,5,false,11,false,[205_220],false
581,47,121,360,Yearling,male,Susceptible,2,375,375,2,2,20,2,true,6,true,[375_375],false
581,48,120,360,Yearling,male,Susceptible,2,516,522,1;3;4;5;6;7;8;9;10;11;12,3,20,3,true,7,true,[516_522],false
581,49,127,360,Yearling,male,Susceptible,3,407,420,2;7,7,20,7,false,8,false,[420_465],false
581,52,151,360,Yearling,male,Susceptible,2,104,180,8,8,20,8,true,10,true,[104_180],false
581,53,147,360,Yearling,male,Susceptible,2,374,381,2;7,2,20,2,false,9,false,[375_374],false
581,54,146,360,Yearling,male,Susceptible,2,420,468,2;7,7,20,7,true,6,true,[420_468],false
581,55,145,360,Yearling,male,Susceptible,2,381,392,2;7,2,20,2,true,2,true,[381_392],false
581,56,141,360,Yearling,male,Susceptible,2,535,513,3;6;9,6,20,6,true,6,true,[535_513],false
581,57,156,360,Yearling,male,Susceptible,3,103,163,8,8,20,8,false,0,false,[103_163],false
581,58,166,360,Yearling,male,Susceptible,4,103,163,8,8,20,8,true,1,true,[103_163],false
581,59,165,360,Yearling,male,Susceptible,4,382,398,1;2;3;5;6;7;8;9;10;11;12,3,20,3,false,14,false,[526_536],false
581,60,168,360,Yearling,male,Susceptible,4,488,468,1;2;3;5;6;7;8;9;10;11;12,7,20,7,false,12,false,[417_465],false
582,1,21,476,Yearling,male,Susceptible,1,423,415,2;3;4;5;6,5,20,5,false,13,false,[206_221],false
582,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,5,true,[416_465],false
582,5,12,1204,Adult,male,Susceptible,1,204,220,2;3;4;5;6,5,20,5,true,8,true,[204_220],false
582,7,53,2660,Adult,male,Susceptible,2,219,262,1;3;4;5;6,4,20,4,false,9,false,[215_284],false
582,8,52,1568,Adult,male,Susceptible,2,373,379,2;7,2,20,2,false,0,false,[373_379],false
582,9,51,1568,Adult,male,Susceptible,2,423,382,1;3;4;5;6;7;8,8,20,8,false,8,false,[87_157],false
582,10,49,1204,Adult,male,Susceptible,2,268,286,1;3;4;5;6,4,20,4,false,11,false,[213_286],false
582,13,41,2660,Adult,male,Susceptible,2,226,272,1;4;5,4,20,4,true,3,true,[226_272],false
582,17,35,840,Adult,male,Susceptible,2,193,223,1;3;4;5;6,1,0,1,true,7,true,[193_223],false
582,18,32,476,Yearling,male,Susceptible,2,235,297,1;3;4;5;6;7;8,3,20,3,false,10,false,[544_544],false
582,20,27,840,Adult,male,Susceptible,2,215,222,1;5,5,20,5,true,5,true,[215_222],false
582,23,79,476,Yearling,male,Susceptible,3,220,220,1;4;5,5,20,5,false,0,false,[220_220],false
582,24,76,840,Adult,male,Susceptible,3,534,510,3;6,6,20,6,true,4,true,[534_510],false
582,26,71,476,Yearling,male,Susceptible,3,303,334,1;2;4;5;6;7,7,20,7,false,9,false,[419_469],false
582,28,62,1568,Adult,male,Susceptible,3,234,241,1;2;4;5;6;7;8,6,20,6,false,5,false,[537_495],false
582,35,99,476,Yearling,male,Susceptible,4,532,500,1;2;3;5;6,6,20,6,true,3,true,[532_500],false
582,36,94,476,Yearling,male,Susceptible,4,526,536,3;6,3,20,3,true,1,true,[526_536],false
582,39,84,476,Yearling,male,Susceptible,4,216,289,1;4;5,4,0,4,true,12,true,[216_289],false
582,40,83,1568,Adult,male,Susceptible,4,286,265,1;2;3;5;6,1,20,1,false,5,false,[181_220],false
582,42,80,1568,Adult,male,Susceptible,4,413,459,1;2;3;5;6;7,7,20,7,false,6,false,[412_460],false
582,43,103,360,Yearling,male,Susceptible,1,481,530,2;3;4;5;6;7;8;9;10;11,3,20,3,false,9,false,[527_527],false
582,44,102,360,Yearling,male,Susceptible,1,98,170,8,8,20,8,false,9,false,[96_169],false
582,46,112,360,Yearling,male,Susceptible,1,206,232,1;4;5,5,20,5,false,11,false,[205_220],false
582,47,121,360,Yearling,male,Susceptible,2,375,375,2,2,20,2,true,5,true,[375_375],false
582,48,120,360,Yearling,male,Susceptible,2,516,522,1;3;4;5;6;7;8;9;10;11;12,3,20,3,true,6,true,[516_522],false
582,49,127,360,Yearling,male,Susceptible,3,414,427,2;7,7,20,7,false,8,false,[420_465],false
582,52,151,360,Yearling,male,Susceptible,2,104,180,8,8,20,8,true,9,true,[104_180],false
582,53,147,360,Yearling,male,Susceptible,2,375,374,2;7,2,0,2,true,9,true,[375_374],false
582,54,146,360,Yearling,male,Susceptible,2,420,468,2;7,7,20,7,true,5,true,[420_468],false
582,55,145,360,Yearling,male,Susceptible,2,381,392,2;7,2,20,2,true,1,true,[381_392],false
582,56,141,360,Yearling,male,Susceptible,2,535,513,3;6;9,6,20,6,true,5,true,[535_513],false
582,57,156,360,Yearling,male,Susceptible,3,99,169,8,8,20,8,false,11,false,[95_170],false
582,58,166,360,Yearling,male,Susceptible,4,103,163,8,8,20,8,false,0,false,[103_163],false
582,59,165,360,Yearling,male,Susceptible,4,386,411,1;2;3;5;6;7;8;9;10;11;12,3,20,3,false,14,false,[526_536],false
582,60,168,360,Yearling,male,Susceptible,4,484,467,1;2;3;5;6;7;8;9;10;11;12,7,20,7,false,12,false,[417_465],false
583,1,21,476,Yearling,male,Susceptible,1,419,403,2;3;4;5;6,5,20,5,false,13,false,[206_221],false
583,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,4,true,[416_465],false
583,5,12,1204,Adult,male,Susceptible,1,204,220,2;3;4;5;6,5,20,5,true,7,true,[204_220],false
583,7,53,2660,Adult,male,Susceptible,2,214,262,1;3;4;5;6,4,20,4,false,9,false,[215_284],false
583,8,52,1568,Adult,male,Susceptible,2,379,386,2;7,7,20,7,false,13,false,[414_456],false
583,9,51,1568,Adult,male,Susceptible,2,414,377,1;3;4;5;6;7;8,8,20,8,false,8,false,[87_157],false
583,10,49,1204,Adult,male,Susceptible,2,267,290,1;3;4;5;6,4,20,4,false,11,false,[213_286],false
583,13,41,2660,Adult,male,Susceptible,2,226,272,1;4;5,4,20,4,true,2,true,[226_272],false
583,17,35,840,Adult,male,Susceptible,2,193,223,1;3;4;5;6,1,20,1,true,6,true,[193_223],false
583,18,32,476,Yearling,male,Susceptible,2,245,309,1;3;4;5;6;7;8,3,20,3,false,10,false,[544_544],false
583,20,27,840,Adult,male,Susceptible,2,215,222,1;5,5,20,5,true,4,true,[215_222],false
583,23,79,476,Yearling,male,Susceptible,3,214,216,1;4;5,1,20,1,false,11,false,[178_220],false
583,24,76,840,Adult,male,Susceptible,3,534,510,3;6,6,20,6,true,3,true,[534_510],false
583,26,71,476,Yearling,male,Susceptible,3,323,354,1;2;4;5;6;7,7,20,7,false,9,false,[419_469],false
583,28,62,1568,Adult,male,Susceptible,3,242,248,1;2;4;5;6;7;8,6,20,6,false,5,false,[537_495],false
583,35,99,476,Yearling,male,Susceptible,4,532,500,1;2;3;5;6,6,20,6,true,2,true,[532_500],false
583,36,94,476,Yearling,male,Susceptible,4,526,536,3;6,3,20,3,false,0,false,[526_536],false
583,39,84,476,Yearling,male,Susceptible,4,216,289,1;4;5,4,20,4,true,11,true,[216_289],false
583,40,83,1568,Adult,male,Susceptible,4,279,261,1;2;3;5;6,1,20,1,false,5,false,[181_220],false
583,42,80,1568,Adult,male,Susceptible,4,412,460,1;2;3;5;6;7,7,0,7,true,6,true,[412_460],false
583,43,103,360,Yearling,male,Susceptible,1,482,527,2;3;4;5;6;7;8;9;10;11,3,20,3,false,9,false,[527_527],false
583,44,102,360,Yearling,male,Susceptible,1,100,168,8,8,20,8,false,9,false,[96_169],false
583,46,112,360,Yearling,male,Susceptible,1,203,228,1;4;5,5,20,5,false,11,false,[205_220],false
583,47,121,360,Yearling,male,Susceptible,2,375,375,2,2,20,2,true,4,true,[375_375],false
583,48,120,360,Yearling,male,Susceptible,2,516,522,1;3;4;5;6;7;8;9;10;11;12,3,20,3,true,5,true,[516_522],false
583,49,127,360,Yearling,male,Susceptible,3,419,432,2;7,7,20,7,false,8,false,[420_465],false
583,52,151,360,Yearling,male,Susceptible,2,104,180,8,8,20,8,true,8,true,[104_180],false
583,53,147,360,Yearling,male,Susceptible,2,375,374,2;7,2,20,2,true,8,true,[375_374],false
583,54,146,360,Yearling,male,Susceptible,2,420,468,2;7,7,20,7,true,4,true,[420_468],false
583,55,145,360,Yearling,male,Susceptible,2,381,392,2;7,2,20,2,false,0,false,[381_392],false
583,56,141,360,Yearling,male,Susceptible,2,535,513,3;6;9,6,20,6,true,4,true,[535_513],false
583,57,156,360,Yearling,male,Susceptible,3,103,165,8,8,20,8,false,11,false,[95_170],false
583,58,166,360,Yearling,male,Susceptible,4,99,166,8,8,0,8,true,7,true,[99_166],false
583,59,165,360,Yearling,male,Susceptible,4,397,416,1;2;3;5;6;7;8;9;10;11;12,3,20,3,false,14,false,[526_536],false
583,60,168,360,Yearling,male,Susceptible,4,479,465,1;2;3;5;6;7;8;9;10;11;12,7,20,7,false,12,false,[417_465],false
584,1,21,476,Yearling,male,Susceptible,1,421,395,2;3;4;5;6,5,20,5,false,13,false,[206_221],false
584,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,3,true,[416_465],false
584,5,12,1204,Adult,male,Susceptible,1,204,220,2;3;4;5;6,5,20,5,true,6,true,[204_220],false
584,7,53,2660,Adult,male,Susceptible,2,215,271,1;3;4;5;6,4,20,4,false,9,false,[215_284],false
584,8,52,1568,Adult,male,Susceptible,2,389,390,2;7,7,20,7,false,13,false,[414_456],false
584,9,51,1568,Adult,male,Susceptible,2,403,371,1;3;4;5;6;7;8,8,20,8,false,8,false,[87_157],false
584,10,49,1204,Adult,male,Susceptible,2,260,286,1;3;4;5;6,4,20,4,false,11,false,[213_286],false
584,13,41,2660,Adult,male,Susceptible,2,226,272,1;4;5,4,20,4,true,1,true,[226_272],false
584,17,35,840,Adult,male,Susceptible,2,193,223,1;3;4;5;6,1,20,1,true,5,true,[193_223],false
584,18,32,476,Yearling,male,Susceptible,2,265,329,1;3;4;5;6;7;8,3,20,3,false,10,false,[544_544],false
584,20,27,840,Adult,male,Susceptible,2,215,222,1;5,5,20,5,true,3,true,[215_222],false
584,23,79,476,Yearling,male,Susceptible,3,203,220,1;4;5,1,20,1,false,11,false,[178_220],false
584,24,76,840,Adult,male,Susceptible,3,534,510,3;6,6,20,6,true,2,true,[534_510],false
584,26,71,476,Yearling,male,Susceptible,3,343,374,1;2;4;5;6;7,7,20,7,false,9,false,[419_469],false
584,28,62,1568,Adult,male,Susceptible,3,247,257,1;2;4;5;6;7;8,6,20,6,false,5,false,[537_495],false
584,35,99,476,Yearling,male,Susceptible,4,532,500,1;2;3;5;6,6,20,6,true,1,true,[532_500],false
584,36,94,476,Yearling,male,Susceptible,4,532,531,3;6,6,20,6,false,11,false,[531_500],false
584,39,84,476,Yearling,male,Susceptible,4,216,289,1;4;5,4,20,4,true,10,true,[216_289],false
584,40,83,1568,Adult,male,Susceptible,4,273,256,1;2;3;5;6,1,20,1,false,5,false,[181_220],false
584,42,80,1568,Adult,male,Susceptible,4,412,460,1;2;3;5;6;7,7,20,7,true,5,true,[412_460],false
584,43,103,360,Yearling,male,Susceptible,1,488,527,2;3;4;5;6;7;8;9;10;11,3,20,3,false,9,false,[527_527],false
584,44,102,360,Yearling,male,Susceptible,1,99,169,8,8,20,8,false,9,false,[96_169],false
584,46,112,360,Yearling,male,Susceptible,1,205,222,1;4;5,5,20,5,false,11,false,[205_220],false
584,47,121,360,Yearling,male,Susceptible,2,375,375,2,2,20,2,true,3,true,[375_375],false
584,48,120,360,Yearling,male,Susceptible,2,516,522,1;3;4;5;6;7;8;9;10;11;12,3,20,3,true,4,true,[516_522],false
584,49,127,360,Yearling,male,Susceptible,3,419,442,2;7,7,20,7,false,8,false,[420_465],false
584,52,151,360,Yearling,male,Susceptible,2,104,180,8,8,20,8,true,7,true,[104_180],false
584,53,147,360,Yearling,male,Susceptible,2,375,374,2;7,2,20,2,true,7,true,[375_374],false
584,54,146,360,Yearling,male,Susceptible,2,420,468,2;7,7,20,7,true,3,true,[420_468],false
584,55,145,360,Yearling,male,Susceptible,2,381,395,2;7,7,20,7,false,11,false,[414_458],false
584,56,141,360,Yearling,male,Susceptible,2,535,513,3;6;9,6,20,6,true,3,true,[535_513],false
584,57,156,360,Yearling,male,Susceptible,3,101,165,8,8,20,8,false,11,false,[95_170],false
584,58,166,360,Yearling,male,Susceptible,4,99,166,8,8,20,8,true,6,true,[99_166],false
584,59,165,360,Yearling,male,Susceptible,4,401,424,1;2;3;5;6;7;8;9;10;11;12,3,20,3,false,14,false,[526_536],false
584,60,168,360,Yearling,male,Susceptible,4,477,464,1;2;3;5;6;7;8;9;10;11;12,7,20,7,false,12,false,[417_465],false
585,1,21,476,Yearling,male,Susceptible,1,412,382,2;3;4;5;6,5,20,5,false,13,false,[206_221],false
585,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,2,true,[416_465],false
585,5,12,1204,Adult,male,Susceptible,1,204,220,2;3;4;5;6,5,20,5,true,5,true,[204_220],false
585,7,53,2660,Adult,male,Susceptible,2,214,280,1;3;4;5;6,4,20,4,false,9,false,[215_284],false
585,8,52,1568,Adult,male,Susceptible,2,391,393,2;7,7,20,7,false,13,false,[414_456],false
585,9,51,1568,Adult,male,Susceptible,2,393,366,1;3;4;5;6;7;8,8,20,8,false,8,false,[87_157],false
585,10,49,1204,Adult,male,Susceptible,2,248,285,1;3;4;5;6,4,20,4,false,11,false,[213_286],false
585,13,41,2660,Adult,male,Susceptible,2,226,272,1;4;5,4,20,4,false,0,false,[226_272],false
585,17,35,840,Adult,male,Susceptible,2,193,223,1;3;4;5;6,1,20,1,true,4,true,[193_223],false
585,18,32,476,Yearling,male,Susceptible,2,285,349,1;3;4;5;6;7;8,3,20,3,false,10,false,[544_544],false
585,20,27,840,Adult,male,Susceptible,2,215,222,1;5,5,20,5,true,2,true,[215_222],false
585,23,79,476,Yearling,male,Susceptible,3,198,220,1;4;5,1,20,1,false,11,false,[178_220],false
585,24,76,840,Adult,male,Susceptible,3,534,510,3;6,6,20,6,true,1,true,[534_510],false
585,26,71,476,Yearling,male,Susceptible,3,363,394,1;2;4;5;6;7,7,20,7,false,9,false,[419_469],false
585,28,62,1568,Adult,male,Susceptible,3,247,263,1;2;4;5;6;7;8,6,20,6,false,5,false,[537_495],false
585,35,99,476,Yearling,male,Susceptible,4,532,500,1;2;3;5;6,6,20,6,false,0,false,[532_500],false
585,36,94,476,Yearling,male,Susceptible,4,533,527,3;6,6,20,6,false,11,false,[531_500],false
585,39,84,476,Yearling,male,Susceptible,4,216,289,1;4;5,4,20,4,true,9,true,[216_289],false
585,40,83,1568,Adult,male,Susceptible,4,263,251,1;2;3;5;6,1,20,1,false,5,false,[181_220],false
585,42,80,1568,Adult,male,Susceptible,4,412,460,1;2;3;5;6;7,7,20,7,true,4,true,[412_460],false
585,43,103,360,Yearling,male,Susceptible,1,496,527,2;3;4;5;6;7;8;9;10;11,3,20,3,false,9,false,[527_527],false
585,44,102,360,Yearling,male,Susceptible,1,96,169,8,8,0,8,true,9,true,[96_169],false
585,46,112,360,Yearling,male,Susceptible,1,205,220,1;4;5,5,0,5,true,11,true,[205_220],false
585,47,121,360,Yearling,male,Susceptible,2,375,375,2,2,20,2,true,2,true,[375_375],false
585,48,120,360,Yearling,male,Susceptible,2,516,522,1;3;4;5;6;7;8;9;10;11;12,3,20,3,true,3,true,[516_522],false
585,49,127,360,Yearling,male,Susceptible,3,416,438,2;7,7,20,7,false,8,false,[420_465],false
585,52,151,360,Yearling,male,Susceptible,2,104,180,8,8,20,8,true,6,true,[104_180],false
585,53,147,360,Yearling,male,Susceptible,2,375,374,2;7,2,20,2,true,6,true,[375_374],false
585,54,146,360,Yearling,male,Susceptible,2,420,468,2;7,7,20,7,true,2,true,[420_468],false
585,55,145,360,Yearling,male,Susceptible,2,388,398,2;7,7,20,7,false,11,false,[414_458],false
585,56,141,360,Yearling,male,Susceptible,2,535,513,3;6;9,6,20,6,true,2,true,[535_513],false
585,57,156,360,Yearling,male,Susceptible,3,94,170,8,8,20,8,false,11,false,[95_170],false
585,58,166,360,Yearling,male,Susceptible,4,99,166,8,8,20,8,true,5,true,[99_166],false
585,59,165,360,Yearling,male,Susceptible,4,404,431,1;2;3;5;6;7;8;9;10;11;12,3,20,3,false,14,false,[526_536],false
585,60,168,360,Yearling,male,Susceptible,4,472,469,1;2;3;5;6;7;8;9;10;11;12,7,20,7,false,12,false,[417_465],false
586,1,21,476,Yearling,male,Susceptible,1,407,375,2;3;4;5;6,5,20,5,false,13,false,[206_221],false
586,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,1,true,[416_465],false
586,5,12,1204,Adult,male,Susceptible,1,204,220,2;3;4;5;6,5,20,5,true,4,true,[204_220],false
586,7,53,2660,Adult,male,Susceptible,2,212,282,1;3;4;5;6,4,20,4,false,9,false,[215_284],false
586,8,52,1568,Adult,male,Susceptible,2,396,399,2;7,7,20,7,false,13,false,[414_456],false
586,9,51,1568,Adult,male,Susceptible,2,382,358,1;3;4;5;6;7;8,8,20,8,false,8,false,[87_157],false
586,10,49,1204,Adult,male,Susceptible,2,242,283,1;3;4;5;6,4,20,4,false,11,false,[213_286],false
586,13,41,2660,Adult,male,Susceptible,2,218,261,1;4;5,1,20,1,false,7,false,[193_208],false
586,17,35,840,Adult,male,Susceptible,2,193,223,1;3;4;5;6,1,20,1,true,3,true,[193_223],false
586,18,32,476,Yearling,male,Susceptible,2,305,369,1;3;4;5;6;7;8,3,20,3,false,10,false,[544_544],false
586,20,27,840,Adult,male,Susceptible,2,215,222,1;5,5,20,5,true,1,true,[215_222],false
586,23,79,476,Yearling,male,Susceptible,3,195,225,1;4;5,1,20,1,false,11,false,[178_220],false
586,24,76,840,Adult,male,Susceptible,3,534,510,3;6,6,20,6,false,0,false,[534_510],false
586,26,71,476,Yearling,male,Susceptible,3,380,409,1;2;4;5;6;7,7,20,7,false,9,false,[419_469],false
586,28,62,1568,Adult,male,Susceptible,3,252,267,1;2;4;5;6;7;8,6,20,6,false,5,false,[537_495],false
586,35,99,476,Yearling,male,Susceptible,4,523,499,1;2;3;5;6,2,20,2,false,5,false,[373_379],false
586,36,94,476,Yearling,male,Susceptible,4,532,518,3;6,6,20,6,false,11,false,[531_500],false
586,39,84,476,Yearling,male,Susceptible,4,216,289,1;4;5,4,20,4,true,8,true,[216_289],false
586,40,83,1568,Adult,male,Susceptible,4,263,239,1;2;3;5;6,1,20,1,false,5,false,[181_220],false
586,42,80,1568,Adult,male,Susceptible,4,412,460,1;2;3;5;6;7,7,20,7,true,3,true,[412_460],false
586,43,103,360,Yearling,male,Susceptible,1,497,529,2;3;4;5;6;7;8;9;10;11,3,20,3,false,9,false,[527_527],false
586,44,102,360,Yearling,male,Susceptible,1,96,169,8,8,20,8,true,8,true,[96_169],false
586,46,112,360,Yearling,male,Susceptible,1,205,220,1;4;5,5,20,5,true,10,true,[205_220],false
586,47,121,360,Yearling,male,Susceptible,2,375,375,2,2,20,2,true,1,true,[375_375],false
586,48,120,360,Yearling,male,Susceptible,2,516,522,1;3;4;5;6;7;8;9;10;11;12,3,20,3,true,2,true,[516_522],false
586,49,127,360,Yearling,male,Susceptible,3,420,443,2;7,7,20,7,false,8,false,[420_465],false
586,52,151,360,Yearling,male,Susceptible,2,104,180,8,8,20,8,true,5,true,[104_180],false
586,53,147,360,Yearling,male,Susceptible,2,375,374,2;7,2,20,2,true,5,true,[375_374],false
586,54,146,360,Yearling,male,Susceptible,2,420,468,2;7,7,20,7,true,1,true,[420_468],false
586,55,145,360,Yearling,male,Susceptible,2,395,403,2;7,7,20,7,false,11,false,[414_458],false
586,56,141,360,Yearling,male,Susceptible,2,535,513,3;6;9,6,20,6,true,1,true,[535_513],false
586,57,156,360,Yearling,male,Susceptible,3,95,170,8,8,0,8,true,11,true,[95_170],false
586,58,166,360,Yearling,male,Susceptible,4,99,166,8,8,20,8,true,4,true,[99_166],false
586,59,165,360,Yearling,male,Susceptible,4,407,437,1;2;3;5;6;7;8;9;10;11;12,3,20,3,false,14,false,[526_536],false
586,60,168,360,Yearling,male,Susceptible,4,468,467,1;2;3;5;6;7;8;9;10;11;12,7,20,7,false,12,false,[417_465],false
587,1,21,476,Yearling,male,Susceptible,1,404,375,2;3;4;5;6,5,20,5,false,13,false,[206_221],false
587,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,false,0,false,[416_465],false
587,5,12,1204,Adult,male,Susceptible,1,204,220,2;3;4;5;6,5,20,5,true,3,true,[204_220],false
587,7,53,2660,Adult,male,Susceptible,2,215,284,1;3;4;5;6,4,0,4,true,9,true,[215_284],false
587,8,52,1568,Adult,male,Susceptible,2,394,403,2;7,7,20,7,false,13,false,[414_456],false
587,9,51,1568,Adult,male,Susceptible,2,372,355,1;3;4;5;6;7;8,8,20,8,false,8,false,[87_157],false
587,10,49,1204,Adult,male,Susceptible,2,244,290,1;3;4;5;6,4,20,4,false,11,false,[213_286],false
587,13,41,2660,Adult,male,Susceptible,2,214,264,1;4;5,1,20,1,false,7,false,[193_208],false
587,17,35,840,Adult,male,Susceptible,2,193,223,1;3;4;5;6,1,20,1,true,2,true,[193_223],false
587,18,32,476,Yearling,male,Susceptible,2,325,389,1;3;4;5;6;7;8,3,20,3,false,10,false,[544_544],false
587,20,27,840,Adult,male,Susceptible,2,215,222,1;5,5,20,5,false,0,false,[215_222],false
587,23,79,476,Yearling,male,Susceptible,3,194,224,1;4;5,1,20,1,false,11,false,[178_220],false
587,24,76,840,Adult,male,Susceptible,3,531,516,3;6,3,20,3,false,6,false,[530_533],false
587,26,71,476,Yearling,male,Susceptible,3,384,417,1;2;4;5;6;7,7,20,7,false,9,false,[419_469],false
587,28,62,1568,Adult,male,Susceptible,3,258,272,1;2;4;5;6;7;8,6,20,6,false,5,false,[537_495],false
587,35,99,476,Yearling,male,Susceptible,4,514,498,1;2;3;5;6,2,20,2,false,5,false,[373_379],false
587,36,94,476,Yearling,male,Susceptible,4,532,513,3;6,6,20,6,false,11,false,[531_500],false
587,39,84,476,Yearling,male,Susceptible,4,216,289,1;4;5,4,20,4,true,7,true,[216_289],false
587,40,83,1568,Adult,male,Susceptible,4,251,223,1;2;3;5;6,1,20,1,false,5,false,[181_220],false
587,42,80,1568,Adult,male,Susceptible,4,412,460,1;2;3;5;6;7,7,20,7,true,2,true,[412_460],false
587,43,103,360,Yearling,male,Susceptible,1,500,527,2;3;4;5;6;7;8;9;10;11,3,20,3,false,9,false,[527_527],false
587,44,102,360,Yearling,male,Susceptible,1,96,169,8,8,20,8,true,7,true,[96_169],false
